原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
This has also affected my ability to trust people in my life now.	0	1	0	0	0	0	0	0	0	0
A good example: if anything makes me angry–trivial or truly important, I might put on a wild, embarrassing, very inappropriate, and very unhealthy display of rage.	0	0	0	0	0	0	0	1	0	0
I’m constantly looking into symptoms, I believe I have some of the ones listed. 	1	0	0	0	0	0	0	0	0	0
I’m an 8th grade boy, I hope I won’t be judged differently or ignored because I am under 18.	0	0	0	1	0	0	0	0	0	0
I have been drawn to children — ages about 5 to 15 since the age of about 30. The only time it becomes a sexual attraction is with girls who appear to be at least 19 or 20 — still highly inappropriate, given my age, I know. Also, rarely, am I attracted to a woman older than say, 35 or 40. When it comes to children under about 15, I am simply taken by their beautiful skin, silk-like hair, perfect features, etc., but, thankfully, never have sexual urges towards them. Sometimes they look so absolutely perfect that I just want to stare at them (if in a picture or movie — not in a public setting because I realize it wouldn’t be normal or would be misread as sexual attraction).	0	0	0	0	0	0	0	1	0	0
I’m not sure if it’s just my anxiety, but I’ve been feeling like I’m acting differently even though I don’t have proof I am.	1	0	0	0	0	0	0	0	0	0
one moment he would say he was committed to trying and the next I wasn’t right for him.	0	0	0	0	0	1	0	0	0	0
I’m feeling completely blank and I’ve lost trust in myself. I don’t know what is wrong with me and things are suddenly becoming hard for me.	0	0	0	0	0	0	0	1	1	0
I am quite anti-social so I kind of like to be alone.My friends call me vampire because I rarely go out (only to smoke) and have my curtains on 24/7.AM i a PSYCHOPATH	0	0	1	0	0	0	0	0	0	0
I do the same to things that I LOVE doing. Eg: 1) I procrastinate doing Homework until the last hour but I love it when I’m doing it. 2) I procrastinate studying for a class but when I finally do I REALLY enjoy it.	0	0	0	0	0	1	0	0	0	0
But now I am really scared that I might get schizophrenia in future.	0	1	0	0	1	0	0	0	0	0
I’m struggling to do anything at all, all I really want to do is sit somewhere on my own and rot away forever.	0	0	0	0	0	0	0	1	0	0
I am unmotivated and I feel lazy all the time. I procrastinate all my school work and I have no sense of time management of all.  I’m really starting to hate myself because my personality just has so many flaws. I don’t think I’m a good person.	0	1	0	0	0	0	0	0	1	0
Many people love to be around me and I have never had a problem socially and can get along with just about anyone.	0	1	0	0	0	0	0	0	0	0
I don’t know what I am feeling and it scares the hell out of me. I feel like I have lost my identity. I was wondering if there was any techniques that I could use to make me feel calm and think rationally. 	0	0	0	0	0	1	0	0	0	0
When he’s in me I’ll ask him if it feels good and he always says a little which I think is just to spare my feelings.	0	0	0	1	0	0	0	0	0	0
I went from so happy with this guy to absolutely dreading the mention of his name, I don’t want to see him anymore and every time he talks to me or texts me I feel nauseous.  The last three relationships I was pretty much obsessed with these guys and then like a flip of a switch I become depressed and I developed a hatred towards them. However, once I break up with them it’s like nothing ever happened and I instantly feel refreshed and back to normal.	0	0	0	0	0	1	0	0	0	0
I feel therapists and psychiatrists always want to treat the depression and don’t know how to help with my sleep other than medication.	0	0	0	1	0	0	0	0	0	0
Basically im very paranoid and at first it seemed to all be related to social anxiety like i would convince myself they all hated me and would delete all my social media and hate them for supposedly hating me (for something as silly as not answering a text) but i got in trouble so im fairly isolated now and only have myself to talk to.	0	0	0	1	0	0	0	0	0	0
also i cant really conect to anyone,i mean i love my boyfred and friends,but he breaks up with me ill be okey(but i really love him,and he means a lot to me)..	0	1	0	0	0	0	0	0	0	0
My girlfriend’s father was very abusive and loveless, and her mother had to escape with the kids one night when she was 13.	0	0	1	0	0	0	0	0	0	0
I have friends who emotionally depend on me but I can’t, I simply cannot, feel sympathy or empathy. I cannot commit to anything, I’m not passionate about anything except painting, but it doesn’t feel like passion.	0	1	0	0	0	0	0	0	0	0
I feel that my husband refuses to live in reality.	0	0	0	1	0	0	0	0	1	0
It usually happens when I wake up and I can’t stop thinking it’s not that i have anything to think about or worry For but i just think about anything not necessarily negative just anything and then the mind shifts to another thing and another and it’s not the way we all think in the morning	0	0	0	0	0	0	1	0	0	0
When we first got together our relationship was perfect. We had been friends for awhile and decided to take it to the next level. He was attentive and loving and made me feel special.	0	0	1	0	0	0	0	0	0	0
My mother died about 2 years ago but even before that I was always depressed as far as I can remember.	0	1	0	0	0	0	0	0	0	0
I do not believe that hate, resentment, or just a lack of caring are the appropriate feelings to have when someone is having a problem, and yet, I feel these types of feelings.	0	0	0	0	0	0	1	0	0	0
Anyway these sexual play encounters have really plagued my with tremendous guilt recently.	0	0	0	0	0	0	0	0	1	0
I’m so confused with my own mentality, one side of me loves to be alone and would avoid meeting and maintaining relationships with friends or putting any effort into these friendships at all. I guess this is because I don’t like to compromise on my daily routine or in life …so selfishly, if I meet with someone it will be because I want to. Which is rare.	0	0	1	0	0	0	0	0	1	0
I find nothing sexual about it at all but I feel like a freak.	0	0	1	0	0	0	0	0	0	0
I’m a 17 year old guy and a high school student and my problem is everyone is hostile toward me. I have no actual friends and even school idiots ridicule me.	0	0	1	0	0	0	0	0	0	0
But it recently got out of hand as they are getting noisier and messier. When I ask for silence it just gets louder.	0	0	0	0	0	0	0	1	0	0
So we just are desperate, because we feel that hugging her is not enough to help her be happy again.	0	0	0	0	1	0	0	0	0	0
The problem is that if don’t do well in the first one, my family and relatives will be really mad at me and i’m scared thinking about it. Also the one in which I’m interested has a tough competition so chances that i’ll get into it are extremely low.I’m feel guilty for betraying my parent’s faith in me.	0	0	0	1	1	0	0	0	0	0
I get so angry at her whenever she tries to tell me she’ll change, and that she’ll get better. I get angry because I know its a complete lie, and I despise getting lied to. Its happened too many times to me.	0	0	0	0	1	0	0	0	0	0
Thing is, my mood goes up and down — sort of like Bipolar, but the majority of the time, I’m depressed. when i’m in an “up” mood, (which is more like unbelievable anger rather than elation, with the occasional happy high,) I hate myself for even thinking it, and punish myself for being so selfish — not thinking about what it’d do to my family, but when I’m in a depressed mood, It seems to be the only way out, and the thought is a sort of stimulant.	0	0	1	0	0	0	0	0	1	0
A year later we moved in together and my boys could nothing right in his eyes.	0	0	0	1	0	0	0	0	0	0
He is a brilliant and completely selfless person who simply does what he has to do to get by.	0	0	1	0	0	0	0	0	0	0
Anyways, my parents haven’t been getting along and I’m worried that things will end badly.	0	0	0	0	1	0	0	0	0	0
Whenever I see him doing something inappropriate (he masturbates with his room door open) or when he yells at me or when he makes a mess of the house, I get so angry that my body vibrates, I clench my fist so tightly that I cut my palms with my fingernails, and I grit my teeth.	0	0	0	0	0	0	0	1	0	0
